artist,track,playcount,listeners
Sam Smith,Pray,1479529,196976
Sam Smith,Not in That Way,1197358,187783
Sam Smith,I'm Not Here to Make Friends,1206079,181203
Sam Smith,"Fire On Fire - From ""Watership Down""",1152751,162710
Sam Smith,"Writing's On The Wall - From ""Spectre"" Soundtrack",969518,154616
Sam Smith,I've Told You Now,895962,147308
Sam Smith,Good Thing,758615,145683
Sam Smith,My Oasis (feat. Burna Boy),1030365,143592
Sam Smith,Love Me More,739865,137877
Sam Smith,Writing's on the Wall,850982,136210
Sam Smith,Life Support,753506,136027
Sam Smith,Nirvana,771654,132579
Sam Smith,Man I Am,566323,129210
Sam Smith,I’m Ready (with Demi Lovato),901079,127023
Sam Smith,One Last Song,736983,114417
Sam Smith,I Feel Love,660665,113861
Sam Smith,Midnight Train,697278,103989
Sam Smith,Lay Me Down (feat. John Legend),512072,103664
Sam Smith,Burning,629743,102095
Sam Smith,Restart,551075,96763
Sam Smith,Say It First,560638,93943
Sam Smith,"Baby, You Make Me Crazy",574378,92040
Sam Smith,How Will I Know,412691,90038
Sam Smith,VULGAR (with Madonna),618125,89208
Sam Smith,No Peace,513103,83320
Sam Smith,HIM,540163,82590
Sam Smith,Palace,512626,80735
Sam Smith,Gimme (feat. Koffee & Jessie Reyez),381448,79258
Sam Smith,Too Good At Goodbyes - Acoustic,264508,76961
Sam Smith,Drowning Shadows,312152,71628
Sam Smith,Dancing With A Stranger (With Normani) - Acoustic,279006,71301
Sam Smith,Safe with Me,375533,71275
Sam Smith,Lay Me Down - Single Version,218224,65225
Sam Smith,I'm Not the Only One - Radio Edit,170833,65162
Sam The Sham and the Pharaohs,Wooly Bully,534753,151085
Sam The Sham and the Pharaohs,Lil' Red Riding Hood,169917,37805
Sam The Sham and the Pharaohs,Li'l Red Riding Hood,34635,9877
Sam The Sham and the Pharaohs,Wooly Bully - Remastered,19497,7136
Sam The Sham and the Pharaohs,Haunted House,13651,5666
Sam The Sham and the Pharaohs,Little Red Riding Hood - Remastered,16412,5201
Sam The Sham and the Pharaohs,Ring Dang Doo,11679,4783
Sam The Sham and the Pharaohs,Little Red Riding Hood,23759,4409
Sam The Sham and the Pharaohs,Ju Ju Hand,9867,3693
Sam The Sham and the Pharaohs,Red Hot,7161,2775
Sam The Sham and the Pharaohs,Wolly Bully,5373,1842
Sam The Sham and the Pharaohs,The Hair On My Chinny Chin Chin,3981,1674
Sam The Sham and the Pharaohs,How Do You Catch A Girl,3871,1631
Sam The Sham and the Pharaohs,"Oh That's Good, No That's Bad",3928,1579
Sam The Sham and the Pharaohs,I never Had No One,3943,1334
Sam The Sham and the Pharaohs,Ain't Gonna Move,2547,1270
Sam The Sham and the Pharaohs,Big Blue Diamonds,3071,1198
Sam The Sham and the Pharaohs,(I'm In With) The Out Crowd,2771,1172
Sam The Sham and the Pharaohs,Big City Lights,3251,1075
Sam The Sham and the Pharaohs,Woolly Bully,3606,1021
Sam The Sham and the Pharaohs,Sorry 'bout That,2558,974
Sam The Sham and the Pharaohs,Ring Dang Doo - Single Version,2180,957
Sam The Sham and the Pharaohs,Black Sheep,2618,921
Sam The Sham and the Pharaohs,I Couldn't Spell !!*@!,2017,889
Sam The Sham and the Pharaohs,Hanky panky,1835,859
Sam The Sham and the Pharaohs,Pharaoh A-Go-Go,1930,850
Sam The Sham and the Pharaohs,Love Potion #9,2032,813
Sam The Sham and the Pharaohs,Medicine Man,2566,747
Sam The Sham and the Pharaohs,Leave My Kitten Alone,1997,746
Sam The Sham and the Pharaohs,Memphis Beat,1195,733
Sam The Sham and the Pharaohs,Green'ich Grendel,1935,706
Sam The Sham and the Pharaohs,Ju Ju Hand - Single Version,1235,702
Sam The Sham and the Pharaohs,Gangster of Love,1586,681
Sam The Sham and the Pharaohs,Mystery Train,1377,651
Sam The Sham and the Pharaohs,Groovin',1692,632
Sam The Sham and the Pharaohs,I Found Love,1263,625
Sam The Sham and the Pharaohs,Struttin',1586,609
Sam The Sham and the Pharaohs,Don't Try It,1828,608
Sam The Sham and the Pharaohs,Long Tall Sally,1215,586
Sam The Sham and the Pharaohs,Wooly Bully '67,1464,581
Sam The Sham and the Pharaohs,I'm Not A Lover Anymore,1616,578
Sam The Sham and the Pharaohs,Wanted Dead Or Alive,1495,575
Sam The Sham and the Pharaohs,The Cockfight,1363,569
Sam The Sham and the Pharaohs,Every Woman I Know (Crazy 'Bout An Auto),1239,561
Sam The Sham and the Pharaohs,Deputy dog,1344,558
Sam The Sham and the Pharaohs,Let It Eat,1320,552
Sam The Sham and the Pharaohs,You Can't Turn Me Off,1673,547
Sam The Sham and the Pharaohs,A Long Long Way,1298,547
Sam The Sham and the Pharaohs,The phantom,1124,535
Sam The Sham and the Pharaohs,Shotgun,1168,516
Samantha Fox,Touch Me (I Want Your Body),694528,166348
Samantha Fox,Nothing's Gonna Stop Me Now,170210,49175
Samantha Fox,I Only Wanna Be with You,158116,40500
Samantha Fox,Naughty Girls (Need Love Too),100810,30223
Samantha Fox,Touch Me,108232,25801
Samantha Fox,I Surrender (To the Spirit of the Night),78991,19397
Samantha Fox,I Wanna Have Some Fun,55749,18490
Samantha Fox,Do Ya Do Ya (Wanna Please Me),51658,13925
Samantha Fox,(I Can't Get No) Satisfaction,15625,6062
Samantha Fox,Hold On Tight,21484,6031
Samantha Fox,True Devotion,22308,5384
Samantha Fox,I Promise You,10534,3997
Samantha Fox,Spirit Of America,10402,3877
Samantha Fox,Love House,20674,3846
Samantha Fox,I'm All You Need,11184,3541
Samantha Fox,Just One Night,7574,3076
Samantha Fox,Hot Lovin',7710,3051
Samantha Fox,Naughty Girls Need Love Too,15176,3042
Samantha Fox,Giving Me A Hard Time,7586,2903
Samantha Fox,Another Woman (Too Many People),8637,2806
Samantha Fox,Wild Kinda Love,7729,2759
Samantha Fox,Even In The Darkest Hours,7219,2728
Samantha Fox,La Isla Bonita,7565,2665
Samantha Fox,Touch Me (I Want Your Body) (Blue Mix),5980,2582
Samantha Fox,Baby I'm Lost For Words,6637,2428
Samantha Fox,That Sensation,8652,2357
Samantha Fox,The Best Is Yet To Come,10578,2321
Samantha Fox,Dream City,7530,2293
Samantha Fox,If Music Be The Food Of Love,7216,2262
Samantha Fox,Touch Me ( I Want Your Body),6700,2251
Samantha Fox,"Suzie, Don't Leave Me With Your Boyfriend",6108,2207
Samantha Fox,He's Got Sex,6611,2174
Samantha Fox,Want You To Want Me,6566,2073
Samantha Fox,Confession,9347,2057
Samantha Fox,I Promise You (Get Ready),9443,2011
Samantha Fox,You Started Something,7688,1948
Samantha Fox,Hot For You,9001,1930
Samantha Fox,Walking On Air,6565,1775
Samantha Fox,Ready For This Love,6297,1704
Samantha Fox,One In A Million,5719,1692
Samantha Fox,Touch Me 2016 (Radio Edit),5432,1677
Samantha Fox,Rockin' In The City,5404,1673
Samantha Fox,I surrender,6709,1602
Samantha Fox,It's Only Love,4162,1573
